"study_id","fcs_files","cluster_id","label","fcs_names","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD25","CTLA-4","CD69","CD45RA","CD3","CD127","CD103","KI67","CD8","CD4","FOX-P3","TIME","fraction"
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_Thymus.622748.fcs","cluster1","CD103-|CD127+|CD3+|CD4-|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Jejunum.623202.fcs",83273.11328125,72701.5,74551.953125,26028.205078125,23999,72100.2109375,1.3698662519455,2.38639163970947,3.11293208599091,6.09613656997681,2.83866202831268,1.90112501382828,-0.488492801785469,0.503417000174522,0.818031162023544,0.685727387666702,1.52242010831833,5983.14990234375,0.046
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_Thy.622909.fcs","cluster1","CD103-|CD127+|CD3+|CD4-|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs",39476.359375,31943,78327.46875,16824.1484375,14980,72870.0078125,1.66229975223541,3.20461535453796,3.49603056907654,5.06792402267456,3.81053638458252,2.67329692840576,-0.983063876628876,1.60664010047913,3.76129126548767,0.805729687213898,2.05772113800049,17284,0.065
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D137 - New Treg Thymus Stain D137 12-9-2013--Specimen_001_Thymus.622941.fcs","cluster1","CD103-|CD127+|CD3+|CD4-|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Spleen.623204.fcs",48940.31640625,41113,76760.59375,21928.98046875,20933,68241.6328125,1.66963911056519,3.07158803939819,1.77901911735535,6.1161789894104,3.03221273422241,1.94720923900604,-1.31101500988007,0.720824062824249,2.02612638473511,1.03854203224182,1.66453015804291,3065.80004882812,0.1098
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs","cluster1","CD103-|CD127+|CD3+|CD4-|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs",113422.6796875,88860,78330.20703125,17334.5361328125,15641,71827.92578125,1.92217016220093,3.05381596088409,1.65737825632095,5.15981602668762,3.35726690292358,1.86017739772797,-1.07879066467285,1.60730719566345,2.23395848274231,1.24442911148071,1.60435146093369,14774.5498046875,0.0368
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_Thymus.622748.fcs","cluster2","CD4-|CD45RA-|CD8-|CTLA-4-","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Jejunum.623202.fcs",52683.51953125,48296,70721.0625,23801.66015625,24035,66789.921875,1.00326573848724,-0.727274000644684,1.15439355373383,1.15044713020325,2.06045293807983,0.603670597076416,0.631075978279114,0.221770271658897,-0.423231095075607,0.677933275699615,1.02337837219238,6273.10009765625,0.0066
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_Thy.622909.fcs","cluster2","CD4-|CD45RA-|CD8-|CTLA-4-","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs",13719.08984375,13180,67484.0390625,6248.5498046875,6501,64504.953125,0.459563285112381,-1.87082922458649,0.447735071182251,0.594546377658844,1.10760152339935,0.678840637207031,0.669485628604889,0.400357156991959,-0.907289087772369,0.477033019065857,0.757525086402893,20427.599609375,0.031
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D137 - New Treg Thymus Stain D137 12-9-2013--Specimen_001_Thymus.622941.fcs","cluster2","CD4-|CD45RA-|CD8-|CTLA-4-","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Spleen.623204.fcs",11095.4995117188,11426.5,64504.111328125,20227.109375,21462.5,60923.89453125,0.554901868104935,-2.15024769306183,0.268925234675407,0.459024399518967,1.64703750610352,0.381674721837044,0.670632988214493,0.643520057201385,-0.971316635608673,0.610829919576645,0.837435096502304,2814.19995117188,0.0332
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs","cluster2","CD4-|CD45RA-|CD8-|CTLA-4-","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs",16729.3349609375,14606.5,69144.9375,7792.81030273438,7986,64214.759765625,0.566945999860764,-1.97653996944427,0.340789124369621,0.711378902196884,0.91508561372757,0.635633498430252,0.764693588018417,0.338678404688835,-0.981717854738235,0.784224659204483,0.677978783845901,16342.8505859375,0.0544
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_Thymus.622748.fcs","cluster3","CD127-|CD3+|CD4-|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Jejunum.623202.fcs",84975.95703125,73325,76340.7890625,40075.7890625,35228.5,73298.9296875,1.60113084316254,2.7111485004425,1.80439049005508,5.40487146377563,2.91825902462006,-1.65502542257309,1.43562382459641,0.777550429105759,0.599512457847595,0.969095140695572,1.78491753339767,6479.19995117188,0.3276
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_Thy.622909.fcs","cluster3","CD127-|CD3+|CD4-|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs",48898.849609375,39524,78472.2734375,26413.2744140625,22702,75594.8359375,2.06735682487488,3.60435378551483,2.44088113307953,3.51444387435913,2.8733217716217,-2.10375344753265,-0.691150635480881,1.90533041954041,1.17930066585541,1.26778066158295,2.43418478965759,16995.400390625,0.294
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D137 - New Treg Thymus Stain D137 12-9-2013--Specimen_001_Thymus.622941.fcs","cluster3","CD127-|CD3+|CD4-|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Spleen.623204.fcs",67790.96875,52027,82250.1640625,81724.94921875,63515.5,76138.0546875,2.33415555953979,3.70870995521545,2.02556943893433,2.7000983953476,2.92730283737183,-2.47619545459747,-1.40077531337738,2.32060348987579,0.683665007352829,1.05062055587769,2.83938896656036,2907.5,0.5096
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs","cluster3","CD127-|CD3+|CD4-|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs",105415.01953125,82493.5,80106.84375,26847.37109375,22664.5,74468.83203125,2.07728087902069,3.1442539691925,1.59649252891541,3.08975374698639,2.08473455905914,-1.92413330078125,-0.477403804659843,1.64156967401505,1.01277393102646,1.22570234537125,1.90920943021774,14493.3500976562,0.4112
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_Thymus.622748.fcs","cluster4","CD127-|CD25+|CD3+|CD69+|CTLA-4+|FOX-P3+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Jejunum.623202.fcs",262143,256319,67025.0859375,262143,258128.5,66555.2421875,6.20805025100708,7.41809320449829,6.07388758659363,7.54328346252441,6.54575872421265,-5.60575461387634,4.37070155143738,4.85691165924072,5.52882027626038,6.43965363502502,6.09103727340698,2923.90002441406,0.002
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_Thy.622909.fcs","cluster4","CD127-|CD25+|CD3+|CD69+|CTLA-4+|FOX-P3+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs",262143,254849.5,67411.5703125,262143,258048,66576.0078125,6.08292174339294,7.25994944572449,6.632169008255,7.42868232727051,6.75524139404297,-5.42422771453857,-4.19562339782715,5.32584309577942,4.87583947181702,5.85741925239563,6.23046112060547,18727.849609375,0.0032
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D137 - New Treg Thymus Stain D137 12-9-2013--Specimen_001_Thymus.622941.fcs","cluster4","CD127-|CD25+|CD3+|CD69+|CTLA-4+|FOX-P3+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Spleen.623204.fcs",262143,257068,66829.8125,262143,258404,66484.28125,5.60565376281738,7.0757622718811,5.54754114151001,6.86507034301758,6.15902900695801,-5.89573955535889,-4.66972732543945,5.38553047180176,3.46499729156494,5.36628007888794,6.32913732528687,4472.39990234375,0.0018
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs","cluster4","CD127-|CD25+|CD3+|CD69+|CTLA-4+|FOX-P3+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs",262143,255112,67342.203125,262143,203835,84285.7890625,6.0926296710968,7.52388119697571,5.78591060638428,7.9374303817749,6.89606761932373,-5.65527868270874,-1.60823118686676,5.62381482124329,5.63438439369202,6.43377494812012,6.05747938156128,15851.9501953125,0.0088
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_Thymus.622748.fcs","cluster5","CD103+|CD127-|CD25+|CD3+|CD69+|CD8+|CTLA-4+|FOX-P3+|KI67+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Jejunum.623202.fcs",262143,256319,67025.0859375,262143,258128.5,66555.2421875,5.96342301368713,7.0495457649231,5.94841527938843,7.488933801651,6.54575872421265,-5.56697845458984,4.61891913414001,4.6193060874939,5.52882027626038,6.57742023468018,6.09103727340698,2923.90002441406,0.0016
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_Thy.622909.fcs","cluster5","CD103+|CD127-|CD25+|CD3+|CD69+|CD8+|CTLA-4+|FOX-P3+|KI67+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs",262143,254837,67414.8671875,262143,142097,120901.953125,5.72353839874268,7.25597190856934,6.72409677505493,7.3841290473938,6.93478202819824,-5.09218168258667,2.81812620162964,5.35111331939697,5.04785585403442,6.47295904159546,6.12269115447998,21320.599609375,0.001
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D137 - New Treg Thymus Stain D137 12-9-2013--Specimen_001_Thymus.622941.fcs","cluster5","CD103+|CD127-|CD25+|CD3+|CD69+|CD8+|CTLA-4+|FOX-P3+|KI67+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Spleen.623204.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs","cluster5","CD103+|CD127-|CD25+|CD3+|CD69+|CD8+|CTLA-4+|FOX-P3+|KI67+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs",262143,255111,67342.46875,262143,193200,88922.375,6.0989990234375,7.49671268463135,5.71147537231445,7.89885330200195,6.65068626403809,-5.68246841430664,3.87926697731018,5.72236442565918,6.06896305084229,6.54717683792114,6.32501745223999,11823.400390625,0.0042
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_Thymus.622748.fcs","cluster6","CD103-|CD4-|CTLA-4+|FOX-P3+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Jejunum.623202.fcs",262143,256314,67026.390625,262143,258136,66553.3046875,3.79672694206238,4.80762815475464,3.31174874305725,-1.76551151275635,4.65407228469849,-4.19547939300537,-3.10181212425232,2.93684339523315,2.39681482315063,1.39060580730438,5.80043935775757,8528.7998046875,6e-04
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_Thy.622909.fcs","cluster6","CD103-|CD4-|CTLA-4+|FOX-P3+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D137 - New Treg Thymus Stain D137 12-9-2013--Specimen_001_Thymus.622941.fcs","cluster6","CD103-|CD4-|CTLA-4+|FOX-P3+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Spleen.623204.fcs",256708.125,226607,74241.4140625,262143,258405,66484.03125,6.31012296676636,6.34254217147827,7.48190402984619,7.17589044570923,5.99582719802856,-5.3694806098938,-4.7555980682373,4.31287240982056,2.74754667282104,2.72091722488403,5.90922546386719,4860.39990234375,2e-04
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs","cluster6","CD103-|CD4-|CTLA-4+|FOX-P3+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs",9450.2705078125,9637,64266.15625,4294.97998046875,2789,100923.5625,2.81979012489319,4.29460525512695,0.580099105834961,-4.67576265335083,2.67307901382446,-2.63397431373596,-2.09513902664185,-0.710420966148376,-0.800275564193726,1.02174198627472,7.92909336090088,4235.2001953125,2e-04
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_Thymus.622748.fcs","cluster7","CD103-|CD127-|CD25+|CD3+|CD69+|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Jejunum.623202.fcs",229200.34375,200631,69233.1015625,211490.96875,186110,68636.0234375,5.85442161560059,6.58266162872314,5.1698112487793,6.41194629669189,4.49453401565552,-4.75249862670898,-4.45468997955322,4.13514852523804,3.18545913696289,3.38579320907593,4.2494683265686,6513.2001953125,0.0082
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_Thy.622909.fcs","cluster7","CD103-|CD127-|CD25+|CD3+|CD69+|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs",262143,254828,67416.4609375,262143,246653,69150.71875,5.55752897262573,6.46739435195923,5.4339771270752,6.5263295173645,5.78271436691284,-4.60245800018311,-4.00596237182617,4.49603128433228,4.12325620651245,5.30393218994141,5.32198905944824,18932.400390625,0.007
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D137 - New Treg Thymus Stain D137 12-9-2013--Specimen_001_Thymus.622941.fcs","cluster7","CD103-|CD127-|CD25+|CD3+|CD69+|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Spleen.623204.fcs",245394.2265625,195693.5,66835.66015625,262143,216976,66758.671875,5.44365978240967,6.73494291305542,5.47097659111023,6.7429039478302,5.1675341129303,-4.72036266326904,-4.65656542778015,4.26769709587097,3.02202641963959,4.00375556945801,5.30116128921509,2835.85009765625,0.006
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs","cluster7","CD103-|CD127-|CD25+|CD3+|CD69+|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs",262143,255101.5,67344.97265625,262143,180064,72115.68359375,6.13599181175232,7.25659799575806,5.76070022583008,7.78306174278259,5.68603467941284,-5.18997263908386,-4.91773796081543,4.99707460403442,4.20180416107178,5.08102321624756,5.5573353767395,17337.25,0.0124
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_Thymus.622748.fcs","cluster8","CD127-|CD4-|CD45RA-|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Jejunum.623202.fcs",87063.9296875,77231,74383.68359375,41545.337890625,40002,71715.51953125,1.59491223096848,2.44876825809479,1.65691059827805,1.97929263114929,2.88853704929352,-1.64854347705841,0.284874960780144,1.01903015375137,1.13106006383896,0.858644276857376,1.54964929819107,6269.35009765625,0.1276
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_Thy.622909.fcs","cluster8","CD127-|CD4-|CD45RA-|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs",40473.89453125,32227,77506.17578125,23653.8740234375,20058.5,74983.90234375,1.95062774419785,3.4087530374527,1.91829037666321,2.71592104434967,2.66980361938477,-1.94419318437576,-0.573902010917664,1.76991307735443,1.02265059947968,1.05326902866364,2.2184864282608,17545.400390625,0.202
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D137 - New Treg Thymus Stain D137 12-9-2013--Specimen_001_Thymus.622941.fcs","cluster8","CD127-|CD4-|CD45RA-|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Spleen.623204.fcs",72043.53125,55476.5,82307.4453125,89520.80859375,70111,76254.65234375,2.39693069458008,3.6978976726532,2.02255439758301,2.34772765636444,2.90563917160034,-2.56100964546204,-1.26127761602402,2.27790713310242,0.571166783571243,0.934502869844437,2.893310546875,2907.44995117188,0.3944
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs","cluster8","CD127-|CD4-|CD45RA-|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs",81989.01171875,63028.5,78446.6015625,27902.92578125,24206,73990.62890625,1.99280875921249,3.0080748796463,1.22488898038864,2.27874076366425,1.78755313158035,-1.67974603176117,-0.401497453451157,1.45513296127319,0.976377099752426,0.999530285596848,1.80495637655258,14638.099609375,0.306
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_Thymus.622748.fcs","cluster9","CD3-|CD4-|CD45RA-|CD8-","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Jejunum.623202.fcs",26995.8803710938,27927,63281.314453125,11607.4248046875,12098,62983.5234375,1.20699697732925,2.1210675239563,0.279922038316727,2.06525158882141,-0.318574130535126,0.113843567669392,0.78458696603775,0.452774122357368,-1.30762314796448,0.422661319375038,0.129570415243506,9972.60009765625,8e-04
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_Thy.622909.fcs","cluster9","CD3-|CD4-|CD45RA-|CD8-","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs",10066.2099609375,9444,67508.8671875,4426.7998046875,4596,63559.8203125,0.487432390451431,1.34636342525482,0.468841522932053,1.20016205310822,-0.414493232965469,-0.21045757830143,-0.108881525695324,0.474321842193604,-0.84564995765686,0.154098436236382,0.406071603298187,18414.69921875,0.0154
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D137 - New Treg Thymus Stain D137 12-9-2013--Specimen_001_Thymus.622941.fcs","cluster9","CD3-|CD4-|CD45RA-|CD8-","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Spleen.623204.fcs",9834.2392578125,8698.5,64505.203125,13513.9794921875,11960.5,60505.419921875,0.505264431238174,2.54401671886444,0.343145355582237,1.21087616682053,-0.470957860350609,-0.909562736749649,-0.88038569688797,0.895344406366348,-0.935566693544388,0.32750977575779,0.644684374332428,3337.65002441406,0.0096
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs","cluster9","CD3-|CD4-|CD45RA-|CD8-","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs",11646.9897460938,10457.5,68585.17578125,4330.8251953125,4602.5,63570.228515625,0.318411469459534,1.26794773340225,0.190260894596577,1.07244229316711,-0.502695187926292,-0.183691702783108,0.195049829781055,0.695005089044571,-0.896823436021805,0.320814341306686,0.483080491423607,14495.6000976562,0.0372
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_Thymus.622748.fcs","cluster10","CD103-|CD127-|CD25+|CD4-|CD69+|CTLA-4+|KI67+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Jejunum.623202.fcs",169666.7265625,161668.5,69946.0859375,106574.19140625,103363,68726.62109375,5.70159387588501,6.13872504234314,5.05119013786316,6.09144949913025,3.7030553817749,-4.26588797569275,-4.17254900932312,3.55524671077728,2.5386551618576,2.31885194778442,3.86138999462128,5733.5,0.0032
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_Thy.622909.fcs","cluster10","CD103-|CD127-|CD25+|CD4-|CD69+|CTLA-4+|KI67+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs",111405.90625,103562,70525.296875,63009.970703125,58889,70238.2109375,5.40151619911194,5.65057754516602,5.42971634864807,6.46100330352783,3.20347213745117,-3.34623241424561,-3.73861658573151,2.69237852096558,1.69418758153915,2.14376676082611,3.84874868392944,14077.25,8e-04
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D137 - New Treg Thymus Stain D137 12-9-2013--Specimen_001_Thymus.622941.fcs","cluster10","CD103-|CD127-|CD25+|CD4-|CD69+|CTLA-4+|KI67+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Spleen.623204.fcs",147732.77734375,134950.5,67969.3828125,181453.41015625,162004,66751.3515625,5.56866836547852,5.99141573905945,6.02412247657776,6.64849591255188,4.10646259784698,-3.79803395271301,-4.0795966386795,3.64574801921844,1.20457625389099,2.49947237968445,4.49663376808167,2133.55004882812,0.0012
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs","cluster10","CD103-|CD127-|CD25+|CD4-|CD69+|CTLA-4+|KI67+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs",262143,255098,67345.8984375,71642.921875,69872,67197.03125,5.51285266876221,5.30857992172241,5.89242458343506,6.4223518371582,2.92507219314575,-3.5659966468811,-3.44272756576538,2.69306111335754,1.78247797489166,2.3288414478302,3.56906676292419,11587.7998046875,0.001
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_Thymus.622748.fcs","cluster11","CD4-|CD45RA-","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Jejunum.623202.fcs",69052.3203125,60543,74901.0625,26408.4697265625,24101.5,71933.84765625,1.25194430351257,2.30524659156799,2.48904263973236,2.34043955802917,3.22583770751953,1.10138291120529,1.19094759225845,0.754332065582275,2.16308271884918,0.551444888114929,1.46809381246567,6346.40014648438,0.3204
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_Thy.622909.fcs","cluster11","CD4-|CD45RA-","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs",33808.7734375,28102,76205.578125,15924.2993164062,14486.5,72151.953125,1.63891863822937,2.96866106987,1.92595028877258,2.61594021320343,2.59577929973602,-1.1620072722435,-0.0746585130691528,1.39957404136658,1.11166751384735,0.821143537759781,1.94913494586945,17663.75,0.3168
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D137 - New Treg Thymus Stain D137 12-9-2013--Specimen_001_Thymus.622941.fcs","cluster11","CD4-|CD45RA-","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Spleen.623204.fcs",62863.31640625,49257,80275.046875,73431.8359375,58460,74786.5234375,2.21042561531067,3.50710010528564,1.95220685005188,2.28474950790405,2.85358881950378,-2.31879472732544,-1.02967667579651,1.98846793174744,0.693229556083679,0.868011474609375,2.71141815185547,2961.39990234375,0.491
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs","cluster11","CD4-|CD45RA-","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs",65606.35546875,52258,75998.73046875,21440.1259765625,18931,70568.4765625,1.72570872306824,2.62211525440216,0.981047868728638,2.01609933376312,1.58389043807983,-1.19138097763062,0.0670635104179382,1.20648008584976,0.933038264513016,0.846195429563522,1.50271773338318,14698.4497070312,0.4532
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_Thymus.622748.fcs","cluster12","CD3+|CD4-|CD8+|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Jejunum.623202.fcs",73327.8046875,63215.5,75855.63671875,27164.4541015625,24449.5,72548.8203125,1.32091790437698,2.50636351108551,2.55009031295776,3.62828505039215,3.24563264846802,1.10495126247406,1.51915311813354,0.504618614912033,2.37532997131348,0.683458507061005,1.59154438972473,6446.19995117188,0.3836
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D129 - New Treg Thymus Stain D129 10-25-2013--Specimen_001_Thy.622909.fcs","cluster12","CD3+|CD4-|CD8+|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_MLN.623203.fcs",43588.16015625,35217,78824.1328125,18949.349609375,16795,74030.4765625,1.83435380458832,3.40922474861145,3.29201126098633,4.26754379272461,3.61041569709778,-0.859592080116272,0.0196142066270113,1.70569479465485,2.84054923057556,1.09763085842133,2.16280794143677,17306.599609375,0.319
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D137 - New Treg Thymus Stain D137 12-9-2013--Specimen_001_Thymus.622941.fcs","cluster12","CD3+|CD4-|CD8+|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Spleen.623204.fcs",61992.837890625,49614,80347.44921875,58664.27734375,47237.5,74201.41796875,2.15114521980286,3.6271847486496,2.04871451854706,3.34919834136963,3.11664652824402,-2.05121302604675,-1.3289623260498,2.11299633979797,2.07065939903259,1.04541826248169,2.56718719005585,2893.95007324219,0.3604
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs","cluster12","CD3+|CD4-|CD8+|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Thymus.623205.fcs",110475.09375,85723.5,79495.88671875,24551.150390625,20286,73797.3359375,2.05495989322662,3.18534064292908,1.61323010921478,3.54780089855194,2.4455691576004,-1.59818083047867,-0.229291744530201,1.54767102003098,2.17415726184845,1.17963552474976,1.82628613710403,14639.5,0.3064
"Thymus","SDY1097/ResultFiles/Flow_cytometry_result/D107 Treg Stain 5-6-2014--Specimen_001_Thymus.622748.fcs","cluster13","CD103-|CD127-|CD4-|CD45RA-|CTLA-4+","D98 - New Treg Thymus Stain D98 11-22-2013--Specimen_001_Jejunum.623202.fcs",126999.61328125,106553,72579.84765625,94689.51953125,80594,71071.25,1.88822466135025,2.53319251537323,1.72779536247253,1.8267542719841,3.02754032611847,-2.14849030971527,-0.6894491314888,1.32014530897141,0.807752549648285,0.846827358007431,1.89538830518723,6532.39990234375,0.0612
